Original,Translated
।।4.27।। दूसरे (योगीजन) सम्पूर्ण इन्द्रियों के तथा प्राणों के कर्मों को ज्ञान से प्रकाशित आत्मसंयमयोगरूप अग्नि में हवन करते हैं।।,।।4.27।। दूसरा (योगीजन) संपूर्ण इंद्रियों के तथा प्राणों के कर्मों को ज्ञान से प्रकाशित आत्मसंयमयोगरूप अग्नि में निवास करते हैं।
"।।4.28।। कुछ (साधक) द्रव्ययज्ञ, तपयज्ञ और योगयज्ञ करने वाले होते हैं;  और दूसरे कठिन व्रत करने वाले स्वाध्याय और ज्ञानयज्ञ करने वाले योगीजन होते हैं।।","।।4.28।। कुछ (साधक) द्रव्ययज्ञ, तपयज्ञ और योगयज्ञ करने वाले होते हैं;  और अन्य कठिन व्रत करने वाले स्वाध्याय और ज्ञानयज्ञ करने वाले योगीजन होते हैं।"
"।।4.29।। अन्य (योगीजन) अपानवायु में प्राणवायु को हवन करते हैं,  तथा प्राण में अपान की आहुति देते हैं,  प्राण और अपान की गति को रोककर,  वे प्राणायाम के ही समलक्ष्य समझने वाले होते हैं।।","।।4.29।। अन्य (योगीजन) अपानवायु में प्राणवायु को प्रदर्शित करते हैं, और प्राण में अपान की आहुति देते हैं, प्राण और अपान की गति को रोकते हैं, वे प्राणायाम के ही समलक्ष्य बोध वाले होते हैं।"
"।।4.30।। दूसरे नियमित आहार करने वाले (साधक जन) प्राणों को प्राणों में हवन करते हैं। ये सभी यज्ञ को जानने वाले हैं, जिनके पाप यज्ञ के द्वारा नष्ट हो चुके हैं।।",।।4.30।। अन्य नियमित आहार करने वाले (साधक जन) प्राणों को प्राणों में रखते हैं। इन सभी यज्ञों का नाश हो गया है।
"।।4.31।। हे कुरुश्रेष्ठ ! यज्ञ के अवशिष्ट अमृत को भोगने वाले पुरुष सनातन ब्रह्म को प्राप्त होते हैं। यज्ञ रहित पुरुष को यह लोक भी नहीं मिलता,  फिर परलोक कैसे मिलेगा?","।।4.31।। हे कुरुश्रेष्ठ ! यज्ञ के अविशिष्ट अमृत को भोगने वाले पुरुष सनातन ब्रह्म को प्राप्त होते हैं। यज्ञोपवीत पुरुष को यह लोक भी नहीं, फिर परलोक कैसे मिलेगा?"
।।4.32।। ऐसे अनेक प्रकार के यज्ञों का ब्रह्मा के मुख अर्थात् वेदों में प्रसार है अर्थात् वर्णित हैं। उन सब को कर्मों से उत्पन्न हुए जानो;  इस प्रकार जानकर तुम मुक्त हो जाओगे।।,।।4.32।। ऐसे अनेक प्रकार के यज्ञों के ब्रह्मा के मुख वेदों में वर्णित हैं। उन सब को कर्मों से उत्पन्न हुए जानो;  इस प्रकार जानें आप मुक्त हो जाएं।
"।।4.33।। हे परन्तप ! द्रव्यों से सम्पन्न होने वाले यज्ञ की अपेक्षा ज्ञानयज्ञ श्रेष्ठ है। हे पार्थ ! सम्पूर्ण अखिल कर्म ज्ञान में समाप्त होते हैं,  अर्थात् ज्ञान उनकी पराकाष्ठा है।।","।।4.33।। हे परन्तप! द्रव्यों से संकलित यज्ञ की विशेषता ज्ञानयज्ञ श्रेष्ठ है। हे पार्थ! संपूर्ण कर्म ज्ञान समाप्त हो जाता है, अर्थात ज्ञान उनकी पराकाष्ठा है।"
"।।4.34।। उस (ज्ञान) को (गुरु के समीप जाकर) साष्टांग प्रणिपात,  प्रश्न तथा सेवा करके जानो;  ये तत्त्वदर्शी ज्ञानी पुरुष तुम्हें ज्ञान का उपदेश करेंगे।।","।।4.34।। उस (ज्ञान) को (गुरु के निकट दृष्टि) साष्टांग प्रनिपात, प्रश्न तथा सेवा करके जानो;  ये तत्त्वदर्शन ज्ञानी पुरुष सार ज्ञान का उपदेश।।"
"।।4.35।। जिसको जानकर तुम पुन इस प्रकार मोह को नहीं प्राप्त होगे,  और हे पाण्डव ! जिसके द्वारा तुम भूतमात्र को अपने आत्मस्वरूप में तथा मुझमें भी देखोगे।।","।।4.35।। यह जानकर तुम्हें पुन: इस प्रकार का मोह प्राप्त नहीं होगा, और हे पाण्डव ! जो तुम भूतमात्र को अपने आत्मस्वरूप में और मुझमें भी देखोगे।"
"।।4.36।। यदि तुम सब पापियों से भी अधिक पाप करने वाले हो,  तो भी ज्ञानरूपी नौका द्वारा,  निश्चय ही सम्पूर्ण पापों का तुम संतरण कर जाओगे।।","।।4.36।। यदि तुम सभी पापियों से भी अधिक पाप करने वाले हो, तो भी ज्ञानरूपी नाव से, यही संपूर्ण पापों का तुम संतन कर सकते हो।"
"।।4.37।। जैसे प्रज्जवलित अग्नि ईन्धन को भस्मसात् कर देती है,  वैसे ही,  हे अर्जुन ! ज्ञानरूपी अग्नि सम्पूर्ण कर्मों को भस्मसात् कर देती है।।","।।4.37।। जैसे प्रज्वलित अग्नि इंधन को भस्मसात् कर दिया है, वैसे ही, हे अर्जुन ! ज्ञानरूपी अग्नि संपूर्ण कर्मों को भस्म करती है।"
"।।4.38।। इस लोक में ज्ञान के समान पवित्र करने वाला,  निसंदेह,  कुछ भी नहीं है। योग में संसिद्ध पुरुष स्वयं ही उसे (उचित) काल में आत्मा में प्राप्त करता है।।","।।4.38।। इस लोक में ज्ञान के समान पवित्र करने वाला, निसंदेह, कुछ भी नहीं है। योग में संसिद्ध पुरुष स्वयं ही उसे (उचित) काल में आत्मा प्राप्त करता है।"
"।।4.39।। श्रद्धावान्,  तत्पर और जितेन्द्रिय पुरुष ज्ञान प्राप्त करता है। ज्ञान को प्राप्त करके शीघ्र ही वह परम शान्ति को प्राप्त होता है।।","।।4.39।। श्रद्धावान्, तत्पर एवं मनोचिकित्सक पुरुष ज्ञान प्राप्त होता है। ज्ञान को शीघ्र ही प्राप्त करके परम शांति को प्राप्त किया जाता है।"
"।।4.40।। अज्ञानी तथा श्रद्धारहित और संशययुक्त पुरुष नष्ट हो जाता है,  (उनमें भी) संशयी पुरुष के लिये न यह लोक है,  न परलोक और न सुख।।","।।4.40।। अज्ञानी तथा श्रद्धारहित और संशययुक्त पुरुष नष्ट हो जाता है, (इनमें भी) संशयी पुरुष के लिए न यह लोक है, नलोक और न सुख।।"
"।।4.41।। जिसने योगद्वारा कर्मों का संन्यास किया है,  ज्ञानद्वारा जिसके संशय नष्ट हो गये हैं,  ऐसे आत्मवान् पुरुष को,  हे धनंजय ! कर्म नहीं बांधते हैं।।","।।4.41।। जो योग द्वारा निर्मित कर्मों का संत है, ज्ञान द्वारा संशय नष्ट हो गया है, ऐसे आत्मवान पुरुष को, हे धनंजय ! कर्म नहीं बांधते हैं।।"
"।।4.42।। इसलिये अपने हृदय में स्थित अज्ञान से उत्पन्न आत्मविषयक संशय को ज्ञान खड्ग से काटकर,  हे भारत ! योग का आश्रय लेकर खड़े हो जाओ।।","।।4.42।। इसलिए आपके हृदय में स्थित अज्ञान से उत्पन्न आत्मविषयक संशय को ज्ञान खड्ग से विखंडित, हे भारत ! योग का सहारा लेकर बने रहें।"
"।।5.1।। अर्जुन ने कहा हे --  कृष्ण ! आप कर्मों के संन्यास की और फिर योग (कर्म के आचरण) की प्रशंसा करते हैं। इन दोनों में एक जो निश्चय पूर्वक श्रेयस्कर है, उसको मेरे लिए कहिये।।","।।5.1।। अर्जुन ने कहा हे--कृष्ण ! आप कर्मों के संत और फिर योग (कर्म के आचरण) की प्रशंसा करते हैं। इन दोनों में एक जो कहा गया है वह है श्रेयस्कर, उपयोग के लिए कहें।"
।।5.2।। श्रीभगवान् ने कहा --  कर्मसंन्यास और कर्मयोग ये दोनों ही परम कल्याणकारक हैं;  परन्तु उन दोनों में कर्मसंन्यास से कर्मयोग श्रेष्ठ है।।,।।5.2।। भगवान श्री ने कहा -- कर्मसंन्यास और कर्मयोग ये दोनों ही परम कल्याणकारक हैं;  लेकिन इन दोनों में कर्मसंन्यास से कर्मयोग श्रेष्ठ है।
"।।5.3।। जो पुरुष न किसी से द्वेष करता है और न किसी की आकांक्षा,  वह सदा संन्यासी ही समझने योग्य है;  क्योंकि,  हे महाबाहो ! द्वन्द्वों से रहित पुरुष सहज ही बन्धन मुक्त हो जाता है।।","।।5.3।। जो पुरुष न किसी से द्वेष करता है और न किसी का उद्धार करता है, वह सदा संत ही साधन योग्य है;  क्योंकि, हे महाबाहो ! द्वंद्वों से अनुपयुक्त पुरुष सहज ही बंधन मुक्त हो जाता है।"
।।5.4।। बालक अर्थात् बालबुद्धि के लोग सांख्य (संन्यास) और योग को परस्पर भिन्न समझते हैं;  किसी एक में भी सम्यक् प्रकार से स्थित हुआ पुरुष दोनों के फल को प्राप्त कर लेता है।।,।।5.4।। बालक अर्थात् बालबुद्धि के लोग सांख्य (संन्यास) और योग के अभिन्न अंग हैं;  किसी एक में भी सम्यक् प्रकार से स्थित पुरुष दोनों के फल प्राप्त हो सकते हैं।
"।।5.5।। जो स्थान ज्ञानियों द्वारा प्राप्त किया जाता है,  उसी स्थान पर कर्मयोगी भी पहुँचते हैं। इसलिए जो पुरुष सांख्य और योग को (फलरूप से) एक ही देखता है,  वही (वास्तव में) देखता है।।","।।5.5।। जो स्थान ज्ञानियों द्वारा प्राप्त किया जाता है, उसी स्थान पर कर्मयोगी भी प्राप्त करते हैं। इसलिए जो पुरुष साख और योग को (फलरूप से) एक ही दृष्टि देता है, वही (वास्तव में) दृष्टि है।"
"।।5.6।। परन्तु,  हे महाबाहो ! योग के बिना संन्यास प्राप्त होना कठिन है;  योगयुक्त मननशील पुरुष परमात्मा को शीघ्र ही प्राप्त होता है।।","।।5.6।। परन्तु, हे महाबाहो ! योग के बिना संत को प्राप्त करना कठिन है;  योग मननशील पुरुष परमात्मा को शीघ्र ही प्राप्त होता है।"
"।।5.7।। जो पुरुष योगयुक्त, विशुद्ध अन्तकरण वाला, शरीर को वश में किये हुए, जितेन्द्रिय तथा भूतमात्र में स्थित आत्मा के साथ एकत्व अनुभव किये हुए है वह कर्म करते हुए भी उनसे लिप्त नहीं होता।।","।।5.7।। जो पुरुष योगयुक्त, निरपेक्ष अंतकरण वाला, शरीर को वश में कर लिया गया, शरीर को वश में कर लिया गया, शरीर को वश में कर लिया गया, आत्मा के साथ एकत्व का अनुभव प्राप्त किया गया वह कर्म नहीं करता।"
"।।5.8।। तत्त्ववित् युक्त पुरुष यह सोचेगा (अर्थात् जानता है) कि  ""मैं किंचित् मात्र कर्म नहीं करता हूँ""  देखता हुआ, सुनता हुआ, स्पर्श करता हुआ, सूंघता हुआ, खाता हुआ, चलता हुआ, सोता हुआ, श्वास लेता हुआ,।।","।।5.8।। तत्त्ववित् युक्त पुरुष यह सोचता है (अर्थ जानता है) कि ''मैं किंचित् कर्म नहीं करता हूं'' देखा हुआ, सुना हुआ, स्पर्श किया हुआ, सूंघा हुआ, खाता हुआ, बताया गया, सोता हुआ, श्वास लेता हुआ,।।"
"।।5.9।। बोलता हुआ,  त्यागता हुआ,  ग्रहण करता हुआ  तथा आँखों को खोलता और बन्द करता हुआ (वह) निश्चयात्मक रूप से जानता है कि सब इन्द्रियाँ अपने-अपने विषयों में विचरण कर रही हैं।।","।।5.9।। विचार करता है, त्याग करता है, ग्रहण करता है और आंखों को खोलता है और बंद करता है (वह) निश्चित रूप से पता चलता है कि सभी इंद्रियां अपने-अपने विषयों में विचरण कर रही हैं।"
"।।5.10।। जो पुरुष सब कर्म ब्रह्म में अर्पण करके और आसक्ति को त्यागकर करता है,  वह पुरुष कमल के पत्ते के सदृश पाप से लिप्त नहीं होता।।","।।5.10।। जो पुरुष सभी कर्मों को ब्रह्म में अर्पण करके और आस्तिकता को त्यागकर करता है, वह पुरुष कमल के पत्तों के सदृश पाप से नहीं होता।"
"।।5.11।। योगीजन, शरीर, मन, बुद्धि और इन्द्रियों द्वारा आसक्ति को त्याग कर आत्मशुद्धि (चित्तशुद्धि) के लिए कर्म करते हैं।।","।।5.11।। योगीजन, शरीर, मन, बुद्धि और इंद्रियों द्वारा आशक्ति को त्याग कर आत्मशुद्धि (चित्तशुद्धि) के लिए कर्म करते हैं।"
।।5.12।। युक्त पुरुष कर्मफल का त्याग करके परम शान्ति को प्राप्त होता है;  और अयुक्त पुरुष फल में आसक्त हुआ कामना के द्वारा बँधता है।।,।।5.12।। युक्त पुरुष कर्मफल का त्याग करके परम शांति को प्राप्त होता है;  और अव्यक्त पुरुष फल में आसक्त होने की कामना की जाती है।
।।5.13।। सब कर्मों का मन से संन्यास करके संयमी पुरुष नवद्वार वाली शरीर रूप नगरी में सुख से रहता हुआ न कर्म करता है और न करवाता है।।,।।5.13।। सब कर्मों के मन से संत होकर संयमी पुरुष नवद्वार वाली शरीर रूप नगरी में सुख से रहता है न कर्म करता है और न करवाता है।
"।।5.14।। लोकमात्र के लिए प्रभु (ईश्वर) न कर्तृत्व, न कर्म और न कर्मफल के संयोग को रचता है। परन्तु प्रकृति (सब कुछ) करती है।।","।।5.14।। लोकमात्र के लिए प्रभु (ईश्वर) न कर्तात्व, न कर्म और न कर्मफल के संयोग को रचता है। लेकिन प्रकृति (सब कुछ) करती है।।"
"।।5.15।। विभु परमात्मा न किसी के पापकर्म को और न पुण्यकर्म को ही ग्रहण करता है;  (किन्तु) अज्ञान से ज्ञान ढका हुआ है,  इससे सब जीव मोहित होते हैं।।","।।5.15।। विभु परमात्मा न किसी के पापकर्म को और न पुण्यकर्म को ही ग्रहण करता है;  (किन्तु) अज्ञान से ज्ञान बढ़ता है, इससे सब जीव मोहित होते हैं।।"
"।।5.16।। परन्तु जिनका वह अज्ञान आत्मज्ञान से नष्ट हो जाता है,  उनके लिए वह ज्ञान,  सूर्य के सदृश,  परमात्मा को प्रकाशित करता है।।","।।5.16।। लेकिन अज्ञान से आत्मज्ञान नष्ट हो जाता है, उनके लिए वह ज्ञान, सूर्य के सदृश, परमात्मा को प्रकाशित करता है।"
"।।5.17।। जिनकी बुद्धि उस (परमात्मा) में स्थित है,  जिनका मन तद्रूप हुआ है,  उसमें ही जिनकी निष्ठा है,  वह (ब्रह्म) ही जिनका परम लक्ष्य है,  ज्ञान के द्वारा पापरहित पुरुष अपुनरावृत्ति को प्राप्त होते हैं,  अर्थात् उनका पुनर्जन्म नहीं होता है।।","।।5.17।। प्रोटोकाल बुद्धि वह (परमात्मा) स्थित है, जिस मन में तद्रूप हुआ है, उसी में एक ही मूलनिष्ठा है, वह (ब्रह्म) ही समान परम लक्ष्य है, ज्ञान के द्वारा पाप मुक्ति पुरुष अपुनरावृत्ति को प्राप्त होता है, अर्थात् उनका पुनर्जन्म नहीं होता है। ।।"
"।।5.18।। (ऐसे वे) ज्ञानीजन विद्या और विनय से सम्पन्न ब्राह्मण,  तथा गाय,  हाथी,  श्वान और चाण्डाल में भी सम तत्त्व को देखते हैं।।","।।5.18।। (ऐसे वे) ज्ञानीजन विद्या और विनय से इब्राहीम, और गाय, हाथी, श्वान और चांडाल में भी सम तत्व को देखते हैं।"
"।।5.19।। जिनका मन समत्वभाव में स्थित है,  उनके द्वारा यहीं पर यह सर्ग जीत लिया जाता है; क्योंकि ब्रह्म निर्दोष और सम है इसलिये वे ब्रह्म में ही स्थित हैं।।","।।5.19।। अन्य मन समत्वभाव में स्थित है, उनके द्वारा अध्ययन पर यह सर्ग जीत लिया जाता है; क्योंकि ब्रह्म असंगत और सम है इसलिए वे ब्रह्म में ही स्थित हैं।"
"।।5.20।। जो स्थिरबुद्धि,  संमोहरहित ब्रह्मवित् पुरुष ब्रह्म में स्थित है,  वह प्रिय वस्तु को प्राप्त होकर हर्षित नहीं होता और अप्रिय को पाकर उद्विग्न नहीं होता।।","।।5.20।। जो स्थिरबुद्धि, संमोहरहित ब्रह्मवित् पुरुष ब्रह्म में स्थित है, वह प्रिय वस्तु को प्राप्त नहीं होता है और उसका उद्विग्न प्रकट नहीं होता है।"
।।5.21।। बाह्य विषयों में आसक्तिरहित अन्त:करण वाला पुरुष आत्मा में ही सुख प्राप्त करता है;  ब्रह्म के ध्यान में समाहित चित्त वाला पुरुष अक्षय सुख प्राप्त करता है।।,।।5.21।। वस्तुनिष्ठ विषयों में आशक्ति से अन्त:करण वाला पुरुष आत्मा में ही सुख प्राप्त होता है;  ब्रह्म के ध्यान में चित्त वाला पुरुष अक्षय सुख प्राप्त होता है।
"।।5.22।। हे कौन्तेय (इन्द्रिय तथा विषयों के) संयोग से उत्पन्न होने वाले जो भोग हैं वे दु:ख के ही हेतु हैं, क्योंकि वे आदि-अन्त वाले हैं। बुद्धिमान् पुरुष उनमें नहीं रमता।।","।।5.22।। हे कौन्तेय (इंद्रिय और विषयों के) संयोग से उत्पन्न होने वाले जो भोग रहे हैं वे दु:ख के ही हैं, क्योंकि वे आदि-अंत वाले हैं। बुद्धि पुरुष वे नहीं रमता।।"
"।।5.23।। जो मनुष्य इसी लोक में शरीर त्यागने के पूर्व ही काम और क्रोध से उत्पन्न हुए वेग को सहन करने में समर्थ है,  वह योगी (युक्त) और सुखी मनुष्य है।।","।।5.23।। जो मनुष्य इसी लोक में शरीर त्यागने के पूर्व ही काम और क्रोध से उत्पन्न वेग को सहन करने में समर्थ है, वह योगी (व्यभिचारी) और सुखी मनुष्य है।"
"।।5.24।। जो पुरुष अन्तरात्मा में ही सुख वाला,  आत्मा में ही आराम वाला तथा आत्मा में ही ज्ञान वाला है,  वह योगी ब्रह्मरूप बनकर ब्रह्मनिर्वाण अर्थात् परम मोक्ष को प्राप्त होता है।।","।।5.24।। जो पुरुष अंतरात्मा में ही सुख वाला है, आत्मा में ही आराम वाला है तथा आत्मा में ही ज्ञान वाला है, वह योगी ब्रह्मरूप ब्रह्मनिर्वाण अर्थात परम मोक्ष को प्राप्त होता है।"
"।।5.25।। वे ऋषिगण मोक्ष को प्राप्त होते हैं - जिनके पाप नष्ट हो गये हैं, जो छिन्नसंशय, संयमी और भूतमात्र के हित में रमने वाले हैं।।","।।5.25।। वे ऋषिगण मोक्ष प्राप्त करते हैं - जहाँ पाप नष्ट हो जाते हैं, जो छिन्नसंशय, संयमी और भूतमात्र के हित में रमने वाले हैं।"
"।।5.26।। काम और क्रोध से रहित,  संयतचित्त वाले तथा आत्मा को जानने वाले यतियों के लिए सब ओर मोक्ष (या ब्रह्मानन्द) विद्यमान रहता है।।","।।5.26।। काम और क्रोध से अनुपयोगी, संयतचित्त वाले और आत्मा को जानने वाले यतियों के लिए सब ओर मोक्ष (या ब्रह्मानंद) का दर्शन रहता है।"
"।।5.27।। बाह्य विषयों को बाहर ही रखकर नेत्रों की दृष्टि को भृकुटि के बीच में स्थित करके तथा नासिका में विचरने वाले प्राण और अपानवायु को सम करके,।।","।।5.27।। आकर्षक विषयों को बाहर ही भुजकुटी के समुद्र तट पर स्थित करके और नासिका में विचार करने वाले प्राण और अपानवायु को सम करके,।"
"।।5.28।। जिस पुरुष की इन्द्रियाँ,  मन और बुद्धि संयत हैं, ऐसा मोक्ष परायण मुनि इच्छा, भय और क्रोध से रहित है, वह सदा मुक्त ही है।।","।।5.28।। जिस पुरुष की इन्द्रियाँ, मन और बुद्धि संयत हैं, ऐसा मोक्ष परायण मुनि इच्छा, भय और क्रोध से अनुपयुक्त है, वह सदा मुक्त है।"
।।5.29।। (साधक भक्त) मुझे यज्ञ और तपों का भोक्ता और सम्पूर्ण लोकों का महान् ईश्वर तथा भूतमात्र का सुहृद् (मित्र) जानकर शान्ति को प्राप्त होता है।।,।।5.29।। (साधक भक्त) मुझे यज्ञ और तपों का भोक्ता और संपूर्ण लोकों का महान ईश्वर तथा भूतमात्र का सुहृद (मित्र) जानकर शांति प्राप्त होती है।
"।।6.1।। श्रीभगवान् ने कहा -- जो पुरुष कर्मफल पर आश्रित न होकर कर्तव्य कर्म करता है, वह संन्यासी और योगी है, न कि वह जिसने केवल अग्नि का और क्रियायों का त्याग किया है।।","।।6.1।। श्री भगवान ने कहा - जो पुरुष कर्मफल पर न तो कर्तव्य कर्म करता है, वह संत और योगी है, न वह जिसने केवल अग्नि और क्रियाओं का त्याग किया है।"
"।।6.2।। हे पाण्डव ! जिसको (शास्त्रवित्) संन्यास कहते हैं, उसी को तुम योग समझो; क्योंकि संकल्पों को न त्यागने वाला कोई भी पुरुष योगी नहीं होता।।","।।6.2।। हे पाण्डव ! (शास्त्रवित्) संत कहते हैं, वही तुम योग समझो; क्योंकि संकल्पों को न त्यागने वाला कोई भी पुरुष योगी नहीं होता।"
"।।6.3।। योग में आरूढ़ होने की इच्छा वाले मुनि के लिए कर्म करना ही हेतु (साधन) कहा है और योगारूढ़ हो जाने पर उसी पुरुष के लिए शम को (शांति, संकल्पसंन्यास) साधन कहा गया है।।","6.3. योग में आरूढ़ होने की कामना वाले मुनि के लिए कर्म करना ही साधन कहा गया है और योगारूढ़ हो जाने पर उसी पुरुष के लिए कर्म करना (शांति, संकल्पसंन्यास) साधन कहा गया है।"
।।6.4।। जब (साधक) न इन्द्रियों के विषयों में और न कर्मों में आसक्त होता है तब सर्व संकल्पों के संन्यासी को योगारूढ़ कहा जाता है।।,।।6.4।। जब (साधक) न इंद्रियों के विषयों में और न कर्मों में आसक्त होता है तब सर्व संकल्पों के संतों को योगारूढ़ कहा जाता है।
।।6.5।। मनुष्य को अपने द्वारा अपना उद्धार करना चाहिये और अपना अध: पतन नहीं करना चाहिये; क्योंकि आत्मा ही आत्मा का मित्र है और आत्मा (मनुष्य स्वयं) ही आत्मा का (अपना) शत्रु है।।,।।6.5।। मनुष्य को अपने द्वारा अपना खण्डन करना और अपना अधः पतन नहीं करना ; क्योंकि आत्मा ही आत्मा का मित्र है और आत्मा (मनुष्य स्वयं) ही आत्मा का (अपना) शत्रु है।
"।।6.6।। जिसने आत्मा (इंद्रियों,आदि) को आत्मा के द्वारा जीत लिया है, उस पुरुष का आत्मा उसका मित्र होता है, परन्तु अजितेन्द्रिय के लिए आत्मा शत्रु के समान स्थित होता है।।","।।6.6।। जिसने आत्मा (इंद्रियों,आदि) को आत्मा के रूप में जीत लिया है, उस पुरुष का आत्मा मित्र होता है, लेकिन इंद्रिय के लिए आत्मा शत्रु के समान स्थित होता है।"
"।।6.7।। शीत-उष्ण, सुख-दु:ख तथा मान-अपमान में जो प्रशान्त रहता है, ऐसे जितात्मा पुरुष के लिये परमात्मा सम्यक् प्रकार से स्थित है, अर्थात्, आत्मरूप से विद्यमान है।।","।।6.7।। शीत-उष्ण, सुख-दु:ख तथा मन-अपमान में जो प्रशांत रहता है, ऐसे जीवित पुरुष के लिए परमात्मा सम्यक् प्रकार से स्थित है, अर्थात आत्मरूप से स्थापित है।"
"।।6.8।। जो योगी ज्ञान और विज्ञान से तृप्त है, जो विकार रहित (कूटस्थ) और जितेन्द्रिय है, जिसको मिट्टी, पाषाण और कंचन समान है, वह (परमात्मा से) युक्त कहलाता है।।","।।6.8।। जो योगी ज्ञान और विज्ञान से तृप्त है, जो विकार घटक (कूटस्थ) और तांत्रिक है, जो मिट्टी, पाषाण और कांचन समान है, वह (परमात्मा से) युक्त है।"
"।।6.9।। जो पुरुष सुहृद्, मित्र, शत्रु, उदासीन, मध्यस्थ, द्वेषी और बान्धवों में तथा धर्मात्माओं में और पापियों में भी समान भाव वाला है, वह श्रेष्ठ है।।","।।6.9।। जो पुरुष सुहृद, मित्र, शत्रु, नाथ, मध्यस्थ, द्वेषी और बंधुओं में तथा धर्मात्माओं और पापियों में भी समान भाव वाला है, वह श्रेष्ठ है।"
।।6.10।। शरीर और मन को संयमित किया हुआ योगी एकान्त स्थान पर अकेला रहता हुआ आशा और परिग्रह से मुक्त होकर निरन्तर मन को आत्मा में स्थिर करे।।,।।6.10।। शरीर और मन को संयमित किया योगी एकांत स्थान पर अकेले रहना हुआ आशा और परिग्रह से मुक्त शास्त्रीय मन को आत्मा में स्थिर करे।
"।।6.11।। शुद्ध (स्वच्छ) भूमि में कुश, मृगशाला और उस पर वस्त्र रखा हो ऐसे अपने आसन को न अति ऊँचा और न अति नीचा स्थिर स्थापित करके....৷৷.।।","।।6.11।। शुद्ध (स्वच्छ) भूमि में कुश, मृगशाला और उस पर वस्त्र रखे गए हो ऐसे अपने आसन को न अति ऊंचा और न अति नीचा स्थिर करके....৷৷.."
"।।6.12।। वहाँ (आसन में बैठकर) मन को एकाग्र करके, चित्त और इन्द्रियों की क्रियाओं को वश में किये हुये आत्मशुद्धि के लिए योग का अभ्यास करे।।","।।6.12।। वहां (आसन में बैठे) मन को एकाग्र करके, चित्त और इन्द्रियों की क्रियाओं को वश में करके आत्माशुद्धि के लिए योग का अभ्यास करें।"
"।।6.13।। काया, सिर और ग्रीवा को समान और अचल धारण किये हुए स्थिर होकर अपनी नासिका के अग्र भाग को देखकर अन्य दिशाओं को न देखता हुआ।।","।।6.13।। काया, सिर और समुद्री डाकू को समान और स्थिर स्थिरांक वाले स्थिर सितारे सासा के अलग-अलग हिस्सों को देखकर अन्य दिशाओं को अपनी दृष्टि नहीं मिली।"
"।।6.14।। (साधक को) प्रशान्त अन्त:करण, निर्भय और ब्रह्मचर्य ब्रत में स्थित होकर, मन को संयमित करके चित्त को मुझमें लगाकर मुझे ही परम लक्ष्य समझकर बैठना चाहिए।।","।।6.14।। (साधक को) प्रशांत अंतःकरण, निर्भय और ब्रह्मचर्य ब्रत में स्थित, मन को संयमित करके चित्त को मुझसे जुड़ें, मुझे ही परम लक्ष्य समझकर सिखाना चाहिए।"
