Original,Translated
।।4.15।। पूर्व के मुमुक्ष पुरुषों द्वारा भी इस प्रकार जानकर ही कर्म किया गया है;  इसलिये तुम भी पूर्वजों द्वारा सदा से किये हुए कर्मों को ही करो।।,"4:15 यह जानने के बाद, स्वतंत्रता की तलाश करने वाले प्राचीन लोगों ने भी कार्य किया; इसलिए, आप भी कार्य करते हैं, जैसा कि प्राचीन लोगों ने पहले के दिनों में किया था।"
"।।4.16।। कर्म क्या है और अकर्म क्या है? इस विषय में बुद्धिमान पुरुष भी भ्रमित हो जाते हैं। इसलिये मैं तुम्हें कर्म कहूँगा,  (अर्थात् कर्म और अकर्म का स्वरूप समझाऊँगा) जिसको जानकर तुम अशुभ (संसार बन्धन) से मुक्त हो जाओगे।।",(ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल)
।।4.17।। कर्म का (स्वरूप) जानना चाहिये और विकर्म का (स्वरूप) भी जानना चाहिये ; (बोद्धव्यम्) तथा अकर्म का भी (स्वरूप) जानना चाहिये (क्योंकि) कर्म की गति गहन है।।,(ऐ रसूल) तुम कह दो कि (ऐ रसूल) क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़ुरआन में क़
"।।4.18।। जो पुरुष कर्म में अकर्म और अकर्म में कर्म देखता है,  वह मनुष्यों में बुद्धिमान है,  वह योगी सम्पूर्ण कर्मों को करने वाला है।।","4:18 जो कार्य में निष्क्रियता देखता है, और कार्य में निष्क्रियता देखता है, वह मनुष्यों के बीच बुद्धिमान है; वह एक योग है और सभी कार्यों का प्रदर्शन करता है।"
"।।4.19।। जिसके समस्त कार्य कामना और संकल्प से रहित हैं,  ऐसे उस ज्ञानरूप अग्नि के द्वारा भस्म हुये कर्मों वाले पुरुष को ज्ञानीजन पण्डित कहते हैं।।","4:19 जिसका कार्य इच्छाओं और उद्देश्यों से भरा हुआ है, और जिसका कार्य ज्ञान की आग से जला दिया गया है, उसे बुद्धिमान एक बुद्धिमान कहता है।"
"।।4.20।। जो पुरुष,  कर्मफलासक्ति को त्यागकर,  नित्यतृप्त और सब आश्रयों से रहित है वह कर्म में प्रवृत्त होते हुए भी (वास्तव में) कुछ भी नहीं करता है।।","4.20 कार्रवाई के फलों के प्रति अविनाशी, कभी भी संतुष्ट, कुछ भी पर निर्भर करता है, वह कुछ भी नहीं करता है, हालांकि कार्रवाई में व्यस्त है।"
"।।4.21।। जो आशा रहित है तथा जिसने चित्त और आत्मा (शरीर) को संयमित किया है,  जिसने सब परिग्रहों का त्याग किया है,  ऐसा पुरुष शारीरिक कर्म करते हुए भी पाप को नहीं प्राप्त होता है।।","4:21 आशा के बिना, और मन और स्वयं के नियंत्रण के साथ, सभी क्रोध को छोड़ दिया है, केवल शारीरिक कार्य करने के बाद, वह कोई पाप नहीं करता है।"
"।।4.22।। यदृच्छया (अपने आप) जो कुछ प्राप्त हो उसमें ही सन्तुष्ट रहने वाला,  द्वन्द्वों से अतीत तथा मत्सर से रहित,  सिद्धि व असिद्धि में समभाव वाला पुरुष कर्म करके भी नहीं बन्धता है।।","4.22 जिस चीज़ के साथ वह बिना किसी प्रयास के आती है, वह विरोधाभासों और घृणा के जोड़ों से मुक्त है, सफलता और विफलता के बारे में भी सोचता है, हालांकि कार्य करता है, वह बाध्य नहीं है।"
"।।4.23।। जो आसक्तिरहित और मुक्त है,  जिसका चित्त ज्ञान में स्थित है,  यज्ञ के लिये आचरण करने वाले ऐसे पुरुष के समस्त कर्म लीन हो जाते हैं।।","﴾ 23 ﴿ और जो व्यक्ति अत्याचार से मुक्त हो जाता है, जो मुक्त हो जाता है, जिसका मन ज्ञान में स्थापित हो जाता है, और जो बलिदान के लिए काम करता है (परमेश्वर के लिए), उसका पूरा कार्य समाप्त हो जाता है।"
"।।4.24।। अर्पण (अर्थात् अर्पण करने का साधन श्रुवा) ब्रह्म है और हवि (शाकल्य अथवा हवन करने योग्य द्रव्य) भी ब्रह्म है;  ब्रह्मरूप अग्नि में ब्रह्मरूप कर्ता के द्वारा जो हवन किया गया है,  वह भी ब्रह्म ही है। इस प्रकार ब्रह्मरूप कर्म में समाधिस्थ पुरुष का गन्तव्य भी ब्रह्म ही है।।",﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन (ब्राहमैन) ओब्लाशन है ﴾ 24 ﴿ ब्रहमैन
।।4.25।। कोई योगीजन देवताओं के पूजनरूप यज्ञ को ही करते हैं ; और दूसरे (ज्ञानीजन) ब्रह्मरूप अग्नि में यज्ञ के द्वारा यज्ञ को हवन करते हैं।।,"4.25 कुछ योग केवल देवताओं के लिए बलिदान करते हैं, जबकि दूसरों (जो स्वयं को महसूस कर चुके हैं) केवल ब्रहमैन की आग में स्वयं के द्वारा बलिदान के रूप में बलिदान करते हैं।"
"।।4.26।। अन्य (योगीजन) श्रोत्रादिक सब इन्द्रियों को संयमरूप अग्नि में हवन करते हैं,  और अन्य (लोग) शब्दादिक विषयों को इन्द्रियरूप अग्नि में हवन करते हैं।।",4:26 कुछ फिर सुनने के अंग और अन्य संवेदनाओं के आग में बलिदान के रूप में प्रदान करते हैं; दूसरों के आग में बलिदान के रूप में ध्वनि और अन्य संवेदनाओं के वस्तुओं के रूप में प्रदान करते हैं।
।।4.27।। दूसरे (योगीजन) सम्पूर्ण इन्द्रियों के तथा प्राणों के कर्मों को ज्ञान से प्रकाशित आत्मसंयमयोगरूप अग्नि में हवन करते हैं।।,4.27 दूसरों को फिर से ज्ञान द्वारा उजागर आत्म प्रतिबंध के योग के आग में संवेदनाओं और सांस के सभी कार्यों (जीवित ऊर्जा या प्राना) को बलिदान दिया जाता है।
"।।4.28।। कुछ (साधक) द्रव्ययज्ञ, तपयज्ञ और योगयज्ञ करने वाले होते हैं;  और दूसरे कठिन व्रत करने वाले स्वाध्याय और ज्ञानयज्ञ करने वाले योगीजन होते हैं।।","4.28 दूसरों ने फिर से धन, धन और योग को बलिदान के रूप में प्रदान किया, जबकि आत्म-बलिदान और कठोर वचनों की अस्सेटिकता ने पवित्रशास्त्र और ज्ञान को बलिदान के रूप में प्रदान किया।"
"।।4.29।। अन्य (योगीजन) अपानवायु में प्राणवायु को हवन करते हैं,  तथा प्राण में अपान की आहुति देते हैं,  प्राण और अपान की गति को रोककर,  वे प्राणायाम के ही समलक्ष्य समझने वाले होते हैं।।","4.29 दूसरों ने आने वाले में बाहर निकलने की सांस और आने वाले में बाहर निकलने की सांस को बलिदान के रूप में प्रदान किया, बाहर निकलने और आने वाले सांसों के प्रवाह को बाधित करते हुए, जो केवल सांस के बाधित में अवशोषित होते हैं।"
"।।4.30।। दूसरे नियमित आहार करने वाले (साधक जन) प्राणों को प्राणों में हवन करते हैं। ये सभी यज्ञ को जानने वाले हैं, जिनके पाप यज्ञ के द्वारा नष्ट हो चुके हैं।।","4:30 और जो लोग अपने भोजन को विनियमित करते हैं, वे जीवन के भोजन में जीवन के भोजन की पेशकश करते हैं. ये सब बलिदान के ज्ञानवान हैं, जिनके पाप बलिदान के द्वारा नष्ट हो जाते हैं."
"।।4.31।। हे कुरुश्रेष्ठ ! यज्ञ के अवशिष्ट अमृत को भोगने वाले पुरुष सनातन ब्रह्म को प्राप्त होते हैं। यज्ञ रहित पुरुष को यह लोक भी नहीं मिलता,  फिर परलोक कैसे मिलेगा?","4:31 जो लोग बलिदान के अवशेषों को खाते हैं, जो नक्टर की तरह हैं, वे अनन्त ब्रहमैन के पास जाते हैं. यह दुनिया उस आदमी के लिए नहीं है जो बलिदान नहीं करता है; तो वह दूसरे को कैसे प्राप्त कर सकता है, हे आर्जोना?"
।।4.32।। ऐसे अनेक प्रकार के यज्ञों का ब्रह्मा के मुख अर्थात् वेदों में प्रसार है अर्थात् वर्णित हैं। उन सब को कर्मों से उत्पन्न हुए जानो;  इस प्रकार जानकर तुम मुक्त हो जाओगे।।,(ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल)
"।।4.33।। हे परन्तप ! द्रव्यों से सम्पन्न होने वाले यज्ञ की अपेक्षा ज्ञानयज्ञ श्रेष्ठ है। हे पार्थ ! सम्पूर्ण अखिल कर्म ज्ञान में समाप्त होते हैं,  अर्थात् ज्ञान उनकी पराकाष्ठा है।।",Swami Sivananda ने इस स्लॉक पर कोई टिप्पणी नहीं की
"।।4.34।। उस (ज्ञान) को (गुरु के समीप जाकर) साष्टांग प्रणिपात,  प्रश्न तथा सेवा करके जानो;  ये तत्त्वदर्शी ज्ञानी पुरुष तुम्हें ज्ञान का उपदेश करेंगे।।","(ऐ रसूल) तुम जान लो कि लंबे समय तक प्रशंसा के साथ, सच्चाई के साथ और सेवा के साथ; सच्चाई को जानने वाले बुद्धिमान तुम्हें ज्ञान में मार्गदर्शन देंगे।"
"।।4.35।। जिसको जानकर तुम पुन इस प्रकार मोह को नहीं प्राप्त होगे,  और हे पाण्डव ! जिसके द्वारा तुम भूतमात्र को अपने आत्मस्वरूप में तथा मुझमें भी देखोगे।।",(ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) को (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रसूल) तुम (ऐ रसूल) जानते हो कि (ऐ रस
"।।4.36।। यदि तुम सब पापियों से भी अधिक पाप करने वाले हो,  तो भी ज्ञानरूपी नौका द्वारा,  निश्चय ही सम्पूर्ण पापों का तुम संतरण कर जाओगे।।","﴾ 36 ﴿ और यदि तुम सब गुनाह करने वालों में से सबसे अधिक पाप करनेवाले हो, तो निश्चय ही तुम सब पापों को ज्ञान की रस्सी के माध्यम से पार करोगे।"
"।।4.37।। जैसे प्रज्जवलित अग्नि ईन्धन को भस्मसात् कर देती है,  वैसे ही,  हे अर्जुन ! ज्ञानरूपी अग्नि सम्पूर्ण कर्मों को भस्मसात् कर देती है।।","﴾ 37 ﴿ तथा जैसा कि आग की आग ईंधन को धूल में कम करती है, हे आर्जोना, वैसा ही ज्ञान की आग सभी कार्यों को धूल में कम करती है।"
"।।4.38।। इस लोक में ज्ञान के समान पवित्र करने वाला,  निसंदेह,  कुछ भी नहीं है। योग में संसिद्ध पुरुष स्वयं ही उसे (उचित) काल में आत्मा में प्राप्त करता है।।","4:38 वास्तव में, ज्ञान के रूप में इस दुनिया में कोई शुद्ध नहीं है. जो योग में पूर्ण है, वह समय में स्वयं में पाता है."
"।।4.39।। श्रद्धावान्,  तत्पर और जितेन्द्रिय पुरुष ज्ञान प्राप्त करता है। ज्ञान को प्राप्त करके शीघ्र ही वह परम शान्ति को प्राप्त होता है।।","4:39 जो व्यक्ति विश्वास से भरा है, जो उसके लिए समर्पित है, और जिसने ज्ञान को समर्पित किया है, वह ज्ञान प्राप्त करता है; और ज्ञान प्राप्त करने के बाद, वह तुरंत सर्वश्रेष्ठ शांति तक पहुंच जाता है।"
"।।4.40।। अज्ञानी तथा श्रद्धारहित और संशययुक्त पुरुष नष्ट हो जाता है,  (उनमें भी) संशयी पुरुष के लिये न यह लोक है,  न परलोक और न सुख।।","4:40 अज्ञानी अविश्वसनीय, संदेह करने वाला स्वयं विनाश के लिए जाता है; न तो यह दुनिया है और न ही दूसरा, और न ही संदेह करने वाले के लिए खुशी है।"
"।।4.41।। जिसने योगद्वारा कर्मों का संन्यास किया है,  ज्ञानद्वारा जिसके संशय नष्ट हो गये हैं,  ऐसे आत्मवान् पुरुष को,  हे धनंजय ! कर्म नहीं बांधते हैं।।","﴾ 41 ﴿ और जिसने जोगा के द्वारा कार्यों को छोड़ दिया है, जिसकी संदेह ज्ञान के द्वारा उखाड़ फेंक दी जाती है, और जिसने स्वयं के कार्यों को समर्पित किया है, वह उसे नहीं बंधेगा, हे आर्जोना।"
"।।4.42।। इसलिये अपने हृदय में स्थित अज्ञान से उत्पन्न आत्मविषयक संशय को ज्ञान खड्ग से काटकर,  हे भारत ! योग का आश्रय लेकर खड़े हो जाओ।।","4:42 इसलिए, ज्ञान के तलवार के साथ, अज्ञानता से पैदा होने वाले स्वयं के संदेह के नीचे काट लें, जो आपके दिल में रहते हैं, और योग में आश्रय लें।"
"।।5.1।। अर्जुन ने कहा हे --  कृष्ण ! आप कर्मों के संन्यास की और फिर योग (कर्म के आचरण) की प्रशंसा करते हैं। इन दोनों में एक जो निश्चय पूर्वक श्रेयस्कर है, उसको मेरे लिए कहिये।।","5.1 Arjuna ने कहा कार्यों से इनकार, हे Krishna, आप प्रशंसा करते हैं, और फिर योग. मुझे स्पष्ट रूप से बताओ कि दोनों में से कौन बेहतर है."
।।5.2।। श्रीभगवान् ने कहा --  कर्मसंन्यास और कर्मयोग ये दोनों ही परम कल्याणकारक हैं;  परन्तु उन दोनों में कर्मसंन्यास से कर्मयोग श्रेष्ठ है।।,"5.2 प्रभु ने कहा कि आत्मसमर्पण और कार्य योग दोनों उच्चतम आशीर्वाद के लिए नेतृत्व करते हैं; लेकिन दोनों में से, कार्य योग कार्य के आत्मसमर्पण से ऊपर है।"
"।।5.3।। जो पुरुष न किसी से द्वेष करता है और न किसी की आकांक्षा,  वह सदा संन्यासी ही समझने योग्य है;  क्योंकि,  हे महाबाहो ! द्वन्द्वों से रहित पुरुष सहज ही बन्धन मुक्त हो जाता है।।","5.3 उसे एक प्राकृतिक सनीसा के रूप में जाना जाना चाहिए, जो न तो न ही नफरत करता है और न ही इच्छा करता है; क्योंकि, विरोधी जोड़ों से मुक्त, हे शक्तिशाली सशस्त्र आर्गुना, वह आसानी से गुलामी से मुक्त हो जाता है।"
।।5.4।। बालक अर्थात् बालबुद्धि के लोग सांख्य (संन्यास) और योग को परस्पर भिन्न समझते हैं;  किसी एक में भी सम्यक् प्रकार से स्थित हुआ पुरुष दोनों के फल को प्राप्त कर लेता है।।,"5.4 बच्चे, बुद्धिमान नहीं, ज्ञान और कार्य के योग या कार्य के प्रदर्शन से बात करते हैं जैसे कि वे अलग और अलग हैं; जो वास्तव में एक में स्थापित है, वह दोनों के फल प्राप्त करता है।"
"।।5.5।। जो स्थान ज्ञानियों द्वारा प्राप्त किया जाता है,  उसी स्थान पर कर्मयोगी भी पहुँचते हैं। इसलिए जो पुरुष सांख्य और योग को (फलरूप से) एक ही देखता है,  वही (वास्तव में) देखता है।।","5.5 वह जगह जो सैंकीस या जिनानीस द्वारा प्राप्त की जाती है वह योग (कार्मा योग) द्वारा प्राप्त की जाती है. वह देखता है, जो ज्ञान और कार्य के प्रदर्शन (कार्मा योग) को एक के रूप में देखता है."
"।।5.6।। परन्तु,  हे महाबाहो ! योग के बिना संन्यास प्राप्त होना कठिन है;  योगयुक्त मननशील पुरुष परमात्मा को शीघ्र ही प्राप्त होता है।।","5.6 लेकिन आत्मसमर्पण, हे शक्तिशाली सशस्त्र आर्गुना, योग के बिना प्राप्त करना मुश्किल है; योग-समर्पित बुद्धिमान अचानक ब्रहमैन के पास जाता है।"
"।।5.7।। जो पुरुष योगयुक्त, विशुद्ध अन्तकरण वाला, शरीर को वश में किये हुए, जितेन्द्रिय तथा भूतमात्र में स्थित आत्मा के साथ एकत्व अनुभव किये हुए है वह कर्म करते हुए भी उनसे लिप्त नहीं होता।।","5.7 जो कार्य के मार्ग के लिए समर्पित है, जिसका दिमाग शुद्ध है, जिसने स्वयं को समर्पित किया है, जिसने अपने संवेदनाओं को समर्पित किया है, और जिसने अपने स्वयं को सभी प्राणियों में स्वयं के रूप में महसूस किया है, हालांकि वह कार्य करता है, वह निषिद्ध नहीं है।"
"।।5.8।। तत्त्ववित् युक्त पुरुष यह सोचेगा (अर्थात् जानता है) कि  ""मैं किंचित् मात्र कर्म नहीं करता हूँ""  देखता हुआ, सुनता हुआ, स्पर्श करता हुआ, सूंघता हुआ, खाता हुआ, चलता हुआ, सोता हुआ, श्वास लेता हुआ,।।","5.8 ""मैं बिल्कुल भी कुछ नहीं करता,"" इस प्रकार सच्चाई के समन्वित ज्ञानी को देखने, सुनने, छूने, गंध करने, खाने, चलने, सोने, सांस लेने के बारे में सोचना होगा।"
"।।5.9।। बोलता हुआ,  त्यागता हुआ,  ग्रहण करता हुआ  तथा आँखों को खोलता और बन्द करता हुआ (वह) निश्चयात्मक रूप से जानता है कि सब इन्द्रियाँ अपने-अपने विषयों में विचरण कर रही हैं।।","5.9 बोलना, छोड़ना, पकड़ना, आंखें खोलना और बंद करना, यह सुनिश्चित करने के लिए कि संवेदनाएं सार्थक वस्तुओं के बीच चलती हैं।"
"।।5.10।। जो पुरुष सब कर्म ब्रह्म में अर्पण करके और आसक्ति को त्यागकर करता है,  वह पुरुष कमल के पत्ते के सदृश पाप से लिप्त नहीं होता।।","5:10 जो कोई कार्य करता है, उन्हें ब्रहमैन के लिए प्रदान करता है, और कट्टरपंथियों को छोड़ देता है, वह पाप से पतला नहीं है, जैसा कि एक लोटस का पत्थर पानी से पतला नहीं है।"
"।।5.11।। योगीजन, शरीर, मन, बुद्धि और इन्द्रियों द्वारा आसक्ति को त्याग कर आत्मशुद्धि (चित्तशुद्धि) के लिए कर्म करते हैं।।","5.11 योगी, एक अस्वीकार किए गए प्रतिबद्धता के साथ, केवल शरीर, दिमाग, बुद्धि, और यहां तक कि संवेदनाओं द्वारा कार्य करते हैं, स्वयं के शुद्धिकरण के लिए।"
।।5.12।। युक्त पुरुष कर्मफल का त्याग करके परम शान्ति को प्राप्त होता है;  और अयुक्त पुरुष फल में आसक्त हुआ कामना के द्वारा बँधता है।।,"5.12 एकजुट व्यक्ति (अच्छी तरह से संतुलित या सामंजस्यपूर्ण) जिसने कार्रवाई के फल को छोड़ दिया है, वह अनन्त शांति तक पहुंच जाता है: एकजुट व्यक्ति (अस्थिर या असंतुलित) जो इच्छा से उत्पन्न होता है, फल के साथ जुड़ा होता है, वह जुड़ा होता है।"
।।5.13।। सब कर्मों का मन से संन्यास करके संयमी पुरुष नवद्वार वाली शरीर रूप नगरी में सुख से रहता हुआ न कर्म करता है और न करवाता है।।,"5.13 मनोवैज्ञानिक रूप से सभी कार्यों को छोड़कर और आत्म-नियंत्रण के साथ, अंदरूनी व्यक्ति खुशी से नौ दरवाजे के शहर में आराम करता है, न ही कार्य करता है और न ही दूसरों (शरीर और संवेदनाओं) को कार्य करने के लिए प्रेरित करता है।"
"।।5.14।। लोकमात्र के लिए प्रभु (ईश्वर) न कर्तृत्व, न कर्म और न कर्मफल के संयोग को रचता है। परन्तु प्रकृति (सब कुछ) करती है।।","5.14 परमेश्वर ने दुनिया के लिए कोई कार्य या कार्य नहीं बनाया, और न ही कार्यों के फल के साथ कोई संघ बनाया; परन्तु प्रकृति ही कार्य करती है।"
"।।5.15।। विभु परमात्मा न किसी के पापकर्म को और न पुण्यकर्म को ही ग्रहण करता है;  (किन्तु) अज्ञान से ज्ञान ढका हुआ है,  इससे सब जीव मोहित होते हैं।।",﴾ 15 ﴿ परमेश्वर न तो किसी की लापरवाही लेता है और न ही किसी की लापरवाही; ज्ञान अज्ञानता से घिरा हुआ है और तुम्हारे प्राणियों को भ्रमित किया जाता है।
"।।5.16।। परन्तु जिनका वह अज्ञान आत्मज्ञान से नष्ट हो जाता है,  उनके लिए वह ज्ञान,  सूर्य के सदृश,  परमात्मा को प्रकाशित करता है।।","5.16 परन्तु उन लोगों के लिए जिनकी अज्ञानता स्वयं के ज्ञान से नष्ट हो जाती है, सूर्य की तरह, ज्ञान सर्वशक्तिमान (ब्राहम) को प्रकट करता है।"
"।।5.17।। जिनकी बुद्धि उस (परमात्मा) में स्थित है,  जिनका मन तद्रूप हुआ है,  उसमें ही जिनकी निष्ठा है,  वह (ब्रह्म) ही जिनका परम लक्ष्य है,  ज्ञान के द्वारा पापरहित पुरुष अपुनरावृत्ति को प्राप्त होते हैं,  अर्थात् उनका पुनर्जन्म नहीं होता है।।","﴾ 17 ﴿ और उनकी बुद्धि उस में अवशोषित होती है, और उनका स्वयं वही होता है, और उस में स्थापित होता है, और इसके साथ उनके सर्वोच्च उद्देश्य के लिए, वे जाते हैं, जबकि कोई वापसी नहीं होती है, और उनके पाप ज्ञान के द्वारा विसर्जित होते हैं।"
"।।5.18।। (ऐसे वे) ज्ञानीजन विद्या और विनय से सम्पन्न ब्राह्मण,  तथा गाय,  हाथी,  श्वान और चाण्डाल में भी सम तत्त्व को देखते हैं।।","5:18 बुद्धिमान एक शिक्षा और विनम्रता के साथ समर्पित एक ब्रह्माना, एक गाय, एक हाथी, और यहां तक कि एक कुत्ते और एक कुत्ते पर एक आंख के साथ देखते हैं।"
"।।5.19।। जिनका मन समत्वभाव में स्थित है,  उनके द्वारा यहीं पर यह सर्ग जीत लिया जाता है; क्योंकि ब्रह्म निर्दोष और सम है इसलिये वे ब्रह्म में ही स्थित हैं।।",5:19 यहां भी (इस दुनिया में) जन्म (सभी चीज़ें) उन लोगों द्वारा विजय प्राप्त की जाती है जिनके दिमाग में शांति है; ब्रहमैन निश्चय ही अनजान है और खाता है; इसलिए वे ब्रहमैन में स्थापित हैं।
"।।5.20।। जो स्थिरबुद्धि,  संमोहरहित ब्रह्मवित् पुरुष ब्रह्म में स्थित है,  वह प्रिय वस्तु को प्राप्त होकर हर्षित नहीं होता और अप्रिय को पाकर उद्विग्न नहीं होता।।","5:20 ब्रहमैन में स्थिर बुद्धि के साथ और अविनाशी के साथ रहते हुए, ब्रहमैन के ज्ञानियों को सुख प्राप्त करने में खुशी नहीं होती है, और अप्रिय प्राप्त करने में भी खुशी नहीं होती है।"
।।5.21।। बाह्य विषयों में आसक्तिरहित अन्त:करण वाला पुरुष आत्मा में ही सुख प्राप्त करता है;  ब्रह्म के ध्यान में समाहित चित्त वाला पुरुष अक्षय सुख प्राप्त करता है।।,"5.21 बाहरी संपर्क से जुड़े स्वयं के साथ, वह स्वयं में खुशी पाता है; ब्रहमैन के ध्यान में जुड़े स्वयं के साथ, वह अंतहीन खुशी तक पहुंचता है।"
"।।5.22।। हे कौन्तेय (इन्द्रिय तथा विषयों के) संयोग से उत्पन्न होने वाले जो भोग हैं वे दु:ख के ही हेतु हैं, क्योंकि वे आदि-अन्त वाले हैं। बुद्धिमान् पुरुष उनमें नहीं रमता।।","5:22 संपर्क से उत्पन्न आनंद केवल दर्द के उत्तेजक हैं, क्योंकि उनके पास एक शुरुआत और एक अंत है, हे Arjuna; बुद्धिमान व्यक्ति उनमें खुशी नहीं करता है।"
"।।5.23।। जो मनुष्य इसी लोक में शरीर त्यागने के पूर्व ही काम और क्रोध से उत्पन्न हुए वेग को सहन करने में समर्थ है,  वह योगी (युक्त) और सुखी मनुष्य है।।","5.23 जो व्यक्ति अभी भी यहाँ (इस दुनिया में) प्रतिरोध करने में सक्षम है, शरीर से मुक्त होने से पहले, इच्छा और क्रोध से उत्पन्न प्रेरणा, वह एक योग है, वह एक खुश आदमी है।"
"।।5.24।। जो पुरुष अन्तरात्मा में ही सुख वाला,  आत्मा में ही आराम वाला तथा आत्मा में ही ज्ञान वाला है,  वह योगी ब्रह्मरूप बनकर ब्रह्मनिर्वाण अर्थात् परम मोक्ष को प्राप्त होता है।।","5.24 जो भी खुशी में है, जो भी खुशी में है, और जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है, जो भी खुशी में है।"
"।।5.25।। वे ऋषिगण मोक्ष को प्राप्त होते हैं - जिनके पाप नष्ट हो गये हैं, जो छिन्नसंशय, संयमी और भूतमात्र के हित में रमने वाले हैं।।","5.25 बुद्धिमान (रिस) पूर्ण स्वतंत्रता प्राप्त करते हैं, या उन मक्शा जिनके पापों को नष्ट कर दिया गया है, जिनकी द्विआधारी विकल्पों (द्विआधारी विकल्पों की धारणा या विपरीत जोड़ों के अनुभव) को तोड़ दिया गया है, जो स्वयं-नियंत्रित हैं, और सभी प्राणियों के कल्याण के लिए इरादा है।"
